ada,protocolNumber,issueDate,submissionTimestamp,documentUrl,subject,decisionTypeUid,decisionTypeLabel,organizationUid,organizationLabel
ΨΝ9Ο46Ψ842-ΒΟ0,842969,27/10/2023 12:51:18,27/10/2023 13:41:05,https://diavgeia.gov.gr/doc/ΨΝ9Ο46Ψ842-ΒΟ0,"Οικοδομική Άδεια (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΝΕΑΣ TPΙΩΡΟΦΗΣ ΑΥΤΟΤΕΛΟΥΣ ΚΑΤΟΙΚΙΑΣ ΜΕ ΔΩΜΑ, ΠΑΤΑΡΙ, ΥΠΟΓΕΙΟ ΧΩΡΟ ΣΤΑΘΜΕΥΣΗΣ, ΥΠΟΓΕΙΟ ΜΕ ΚΥΡΙΟΥΣ ΚΑΙ ΒΟΗΘΗΤΙΚΟΥΣ ΧΩΡΟΥΣ, ΚΟΛΥΜΒΗΤΙΚΗ ΔΕΞΑΜΕΝΗ, ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΚΟΠΗ ΔΕΝΤΡΩΝ, ΣΤΟ ΟΙΚΟΠΕΔΟ (2.7.4) ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.7Α",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
9ΚΨ446Ψ842-ΑΩ8,904228,22/12/2023 16:49:23,24/12/2023 10:15:20,https://diavgeia.gov.gr/doc/9ΚΨ446Ψ842-ΑΩ8,"Οικοδομική Άδεια (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΔΙΩΡΟΦΗΣ ΜΟΝΟΚΑΤΟΙΚΙΑΣ, ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ, ΒΟΗΘΗΤΙΚΩΝ ΚΑΙ ΚΥΡΙΩΝ ΧΩΡΩΝ, ΦΥΤΕΜΕΝΟ ΔΩΜΑ, ΔΥΟ ΑΣΚΕΠΕΙΣ ΚΟΛΥΜΒΗΤΙΚΕΣ ΔΕΞΑΜΕΝΕΣ ΚΑΙ ΔΥΟ ΥΔΑΤΙΝΕΣ ΕΠΙΦΑΝΕΙΕΣ ΣΤΟΝ ΠΕΡΙΒΑΛΛΟΝΤΑ ΧΩΡΟ, ΜΙΑ ΕΣΩΤΕΡΙΚΗ ΚΟΛΥΜΒΗΤΙΚΗ ΔΕΞΑΜΕΝΗ ΣΤΟ ΥΠΟΓΕΙΟ, ΧΩΡΟ ΚΥΡΙΑΣ ΧΡΗΣΗΣ ΣΤΟ ΔΩΜΑ ΤΟΥ ΚΤΙΡΙΟΥ ΚΑΙ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΣΤΟ ΟΙΚΟΠΕΔΟ (2.7.5) ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.7Α",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
9ΙΦ646Ψ842-ΕΓΟ,791894,08/09/2023 14:02:34,08/09/2023 14:09:31,https://diavgeia.gov.gr/doc/9ΙΦ646Ψ842-ΕΓΟ,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΝΕΑΣ ΔΙΩΡΟΦΗΣ ΚΑΤΟΙΚΙΑΣ ΜΕ ΥΠΟΓΕΙΟ ΧΩΡΟ ΣΤΑΘΜΕΥΣΗΣ, ΥΠΟΓΕΙΟ ΜΕ ΚΥΡΙΟΥΣ ΚΑΙ ΒΟΗΘΗΤΙΚΟΥΣ ΧΩΡΟΥΣ, ΚΟΛΥΜΒΗΤΙΚΗ ΔΕΞΑΜΕΝΗ, ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ, ΚΟΠΗ ΔΕΝΔΡΩΝ, ΣΤΟ ΟΙΚΟΠΕΔΟ (1.2.3) ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.2",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
678Ξ46Ψ842-ΗΒΦ,878905,30/11/2023 19:54:20,20/12/2023 15:00:01,https://diavgeia.gov.gr/doc/678Ξ46Ψ842-ΗΒΦ,"Αναθεώρηση Οικ. Αδείας ME προέγκριση ή βεβαίωση (ν.4759/2020): COMMERCIAL HUB: Β ΑΝΑΘΕΩΡΗΣΗ ΤΗΣ Α/Α ΠΡΑΞΗΣ 748232/2023 ΟΙΚΟΔΟΜΙΚΗΣ ΑΔΕΙΑΣ ΜΕ ΣΚΟΠΟ ΤΗΝ ΑΝΕΓΕΡΣΗ ΚΤΗΡΙΟΥ ΕΙΔΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ ΣΧΕΔΙΑΣΗΣ ΕΜΠΟΡΙΚΟΥ ΚΕΝΤΡΟΥ, ΓΡΑΦΕΙΩΝ ΚΑΙ ΕΜΠΟΡΙΚΩΝ ΚΑΤΑΣΤΗΜΑΤΩΝ, ΜΕ ΤΡΕΙΣ ΟΡΟΦΟΥΣ, ΤΡΙΑ ΙΣΟΓΕΙΑ ΕΠΙΠΕΔΑ ΚΑΙ ΕΞΙ ΚΛΙΜΑΚΩΤΑ ΥΠΟΓΕΙΑ ΕΠΙΠΕΔΑ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ, ΘΕΣΕΩΝ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΗΛΕΚΤΡΟΜΗΧΑΝΟΛΟΓΙΚΩΝ ΕΓΚΑΤΑΣΤΑΣΕΩΝ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΚΑΤΑΣΚΕΥΗ ΥΔΑΤΙΝΩΝ ΣΤΟΙΧΕΙΩΝ, ΠΕΡΓΚΟΛΩΝ, ΣΤΕΓΑΣΤΡΩΝ, ΗΛΙΑΚΩΝ ΑΙΘΡΙΩΝ ΚΑΙ ΚΟΠΗ ΔΕΝΤΡΩΝ, ΣΤΟ OIKOΠEΔO A-Π4.17.1 TOY Ο.Τ. Α-Π4.17 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ- ΑΓΙΟΥ ΚΟΣΜΑ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΨΣΖΞ46Ψ842-86Ω,878905,30/11/2023 19:54:20,01/12/2023 11:22:47,https://diavgeia.gov.gr/doc/ΨΣΖΞ46Ψ842-86Ω,"Αναθεώρηση Οικ. Αδείας ME προέγκριση ή βεβαίωση (ν.4759/2020): COMMERCIAL HUB: Β ΑΝΑΘΕΩΡΗΣΗ ΤΗΣ Α/Α ΠΡΑΞΗΣ 748232/2023 ΟΙΚΟΔΟΜΙΚΗΣ ΑΔΕΙΑΣ ΜΕ ΣΚΟΠΟ ΤΗΝ ΑΝΕΓΕΡΣΗ ΚΤΗΡΙΟΥ ΕΙΔΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ ΣΧΕΔΙΑΣΗΣ ΕΜΠΟΡΙΚΟΥ ΚΕΝΤΡΟΥ, ΓΡΑΦΕΙΩΝ ΚΑΙ ΕΜΠΟΡΙΚΩΝ ΚΑΤΑΣΤΗΜΑΤΩΝ, ΜΕ ΤΡΕΙΣ ΟΡΟΦΟΥΣ, ΤΡΙΑ ΙΣΟΓΕΙΑ ΕΠΙΠΕΔΑ ΚΑΙ ΕΞΙ ΚΛΙΜΑΚΩΤΑ ΥΠΟΓΕΙΑ ΕΠΙΠΕΔΑ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ, ΘΕΣΕΩΝ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΗΛΕΚΤΡΟΜΗΧΑΝΟΛΟΓΙΚΩΝ ΕΓΚΑΤΑΣΤΑΣΕΩΝ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΚΑΤΑΣΚΕΥΗ ΥΔΑΤΙΝΩΝ ΣΤΟΙΧΕΙΩΝ, ΠΕΡΓΚΟΛΩΝ, ΣΤΕΓΑΣΤΡΩΝ, ΗΛΙΑΚΩΝ ΑΙΘΡΙΩΝ ΚΑΙ ΚΟΠΗ ΔΕΝΤΡΩΝ, ΣΤΟ OIKOΠEΔO A-Π4.17.1 TOY Ο.Τ. Α-Π4.17 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ- ΑΓΙΟΥ ΚΟΣΜΑ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
667Α46Ψ842-ΑΜΧ,814323,29/09/2023 20:16:53,01/10/2023 17:33:59,https://diavgeia.gov.gr/doc/667Α46Ψ842-ΑΜΧ,"Οικοδομική Άδεια (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΝΕΑΣ ΔΙΩΡΟΦΗΣ ΚΑΤΟΙΚΙΑΣ ΜΕ ΥΠΟΓΕΙΟ ΧΩΡΟ ΣΤΑΘΜΕΥΣΗΣ, ΥΠΟΓΕΙΟ ΜΕ ΚΥΡΙΟΥΣ ΚΑΙ ΒΟΗΘΗΤΙΚΟΥΣ ΧΩΡΟΥΣ, ΚΟΛΥΜΒΗΤΙΚΗ ΔΕΞΑΜΕΝΗ, ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ, ΚΟΠΗ ΔΕΝΔΡΩΝ, ΣΤΟ ΟΙΚΟΠΕΔΟ (1.2.3) ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.2",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
Ψ5ΓΤ46Ψ842-ΣΞ5,880318,01/12/2023 19:26:32,04/12/2023 14:43:51,https://diavgeia.gov.gr/doc/Ψ5ΓΤ46Ψ842-ΣΞ5,"Οικοδομική Άδεια (ν.4759/2020): ΑΔΕΙΑ ΕΚΣΚΑΦΩΝ ΚΑΙ ΚΟΠΗΣ ΔΕΝΤΡΩΝ, ΜΕ ΣΚΟΠΟ ΤΗΝ ΑΝΕΓΕΡΣΗ ΔΥΟ ΣΥΓΚΡΟΤΗΜΑΤΩΝ ΚΑΤΟΙΚΙΩΝ ΑΠΟΤΕΛΟΥΜΕΝΩΝ ΑΠΟ ΠΕΝΤΕ ΠΕΝΤΑΩΡΟΦΑ ΚΤΙΡΙΑ ΚΑΤΟΙΚΙΩΝ ΚΑΙ ΔΥΟ ΠΕΝΤΑΩΡΟΦΑ ΚΤΙΡΙΑ ΚΑΤΟΙΚΙΩΝ ΜΕ ΤΜΗΜΑ ΑΠΟ ΙΣΟΓΕΙΑ ΕΜΠΟΡΙΚΑ ΚΑΤΑΣΤΗΜΑΤΑ ΜΕ ΠΑΤΑΡΙ, ΜΕ ΥΠΟΓΕΙΟ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ ΚΑΙ ΧΩΡΩΝ ΣΤΑΘΜΕΥΣΗΣ, ΦΥΤΕΜΕΝΑ ΔΩΜΑΤΑ ΚΑΙ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΣΤΟ Ο.Τ. Α-Π6.11",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
65Ε146Ψ842-ΖΚΙ,774718,11/08/2023 18:47:37,14/08/2023 13:40:26,https://diavgeia.gov.gr/doc/65Ε146Ψ842-ΖΚΙ,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΔΙΩΡΟΦΗΣ ΜΟΝΟΚΑΤΟΙΚΙΑΣ, ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ, ΒΟΗΘΗΤΙΚΩΝ ΚΑΙ ΚΥΡΙΩΝ ΧΩΡΩΝ, ΠΑΤΑΡΙ, ΦΥΤΕΜΕΝΟ ΔΩΜΑ, ΑΝΟΙΧΤΗ ΚΟΛΥΜΒΗΤΙΚΗ ΔΕΞΑΜΕΝΗ , ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΣΤΟ ΟΙΚΟΠΕΔΟ 1.1.1 ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.1",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
9ΥΣΝ46Ψ842-6ΞΘ,794924,13/09/2023 08:32:45,13/09/2023 17:09:43,https://diavgeia.gov.gr/doc/9ΥΣΝ46Ψ842-6ΞΘ,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΔΙΩΡΟΦΗΣ ΜΟΝΟΚΑΤΟΙΚΙΑΣ, ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ, ΒΟΗΘΗΤΙΚΩΝ ΚΑΙ 
ΚΥΡΙΩΝ ΧΩΡΩΝ, ΠΑΤΑΡΙ, ΦΥΤΕΜΕΝΟ ΔΩΜΑ, ΔΥΟ ΑΝΟΙΧΤΕΣ ΚΟΛΥΜΒΗΤΙΚΕΣ ΔΕΞΑΜΕΝΕΣ, ΔΙΑΜΟΡΦΩΣΗ 
ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΣΤΟ ΟΙΚΟΠΕΔΟ (1.2.4) ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ
ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.2",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
9Υ8Ρ46Ψ842-7ΑΧ,827035,12/10/2023 15:00:16,12/10/2023 15:02:54,https://diavgeia.gov.gr/doc/9Υ8Ρ46Ψ842-7ΑΧ,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΔΙΩΡΟΦΗΣ ΜΟΝΟΚΑΤΟΙΚΙΑΣ, ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ, ΒΟΗΘΗΤΙΚΩΝ ΚΑΙ ΚΥΡΙΩΝ ΧΩΡΩΝ, ΔΥΟ ΑΝΟΙΧΤΕΣ ΚΟΛΥΜΒΗΤΙΚΕΣ ΔΕΞΑΜΕΝΕΣ, ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ, ΦΥΛΑΚΙΟ, ΚΑΙ ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΣΤΟ ΟΙΚΟΠΕΔΟ 1.4.1 ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.4",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
9Φ3Ε46Ψ842-959,831302,17/10/2023 12:03:28,17/10/2023 16:26:02,https://diavgeia.gov.gr/doc/9Φ3Ε46Ψ842-959,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΝΕΑΣ ΔΙΩΡΟΦΗΣ ΑΥΤΟΤΕΛΟΥΣ ΚΑΤΟΙΚΙΑΣ ΜΕ ΠΑΤΑΡΙ, ΥΠΟΓΕΙΟ ΧΩΡΟ ΣΤΑΘΜΕΥΣΗΣ, ΥΠΟΓΕΙΟ ΜΕ ΚΥΡΙΟΥΣ ΚΑΙ ΒΟΗΘΗΤΙΚΟΥΣ ΧΩΡΟΥΣ, ΕΞΩΤ. ΚΟΛΥΜΒ. ΔΕΞΑΜΕΝΗ ΚΑΙ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ, ΣΤΟ ΟΙΚΟΠΕΔΟ (1.1.2) ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.1",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΩΖΔ546Ψ842-0Χ6,836266,20/10/2023 18:12:42,20/10/2023 18:23:51,https://diavgeia.gov.gr/doc/ΩΖΔ546Ψ842-0Χ6,"Οικοδομική Άδεια (ν.4759/2020): ΑΔΕΙΑ ΕΚΣΚΑΦΩΝ, ΜΕ ΣΚΟΠΟ ΤΗΝ ΑΝΕΓΕΡΣΗ ΝΕΟΥ ΣΥΓΚΡΟΤΗΜΑΤΟΣ ΤΡΙΩΝ ΠΕΝΤΑΩΡΟΦΩΝ ΚΤΙΡΙΩΝ ΚΑΤΟΙΚΙΩΝ ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ, ΦΥΤΕΜΕΝΑ ΔΩΜΑΤΑ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΧΡΗΣΗ ΤΟΥ AΡΘΡΟΥ 10 ΤΟΥ ΝΟΚ ΟΠΩΣ ΙΣΧΥΕΙ, ΣΤΟ ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ Α-Π6.10",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
9Χ6Ζ46Ψ842-ΚΧΚ,873456,27/11/2023 11:27:18,27/11/2023 14:45:15,https://diavgeia.gov.gr/doc/9Χ6Ζ46Ψ842-ΚΧΚ,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΤΡΙΩΡΟΦΗΣ ΜΟΝΟΚΑΤΟΙΚΙΑΣ, ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ, ΒΟΗΘΗΤΙΚΩΝ ΚΑΙ ΚΥΡΙΩΝ ΧΩΡΩΝ, ΠΑΤΑΡΙ, ΑΝΟΙΧΤΗ ΚΟΛΥΜΒΗΤΙΚΗ ΔΕΞΑΜΕΝΗ , ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΣΤΟ ΟΙΚΟΠΕΔΟ 2.6.1 ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.6Α",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
95ΩΖ46Ψ842-ΙΨΦ,737798,05/07/2023 15:23:13,06/07/2023 15:45:04,https://diavgeia.gov.gr/doc/95ΩΖ46Ψ842-ΙΨΦ,"Οικοδομική Άδεια (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΔΙΩΡΟΦΗΣ ΜΟΝΟΚΑΤΟΙΚΙΑΣ, ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ, ΒΟΗΘΗΤΙΚΩΝ ΚΑΙ ΚΥΡΙΩΝ ΧΩΡΩΝ, ΠΑΤΑΡΙ, ΦΥΤΕΜΕΝΟ ΔΩΜΑ, ΕΝΑ ΒΟΗΘΗΤΙΚΟ ΚΤΙΡΙΟ, ΔΥΟ ΑΝΟΙΧΤΕΣ ΚΟΛΥΜΒΗΤΙΚΕΣ ΔΕΞΑΜΕΝΕΣ, ΔΥΟ ΥΔΑΤΙΝΕΣ ΕΠΙΦΑΝΕΙΕΣ, ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΣΤΟ ΟΙΚΟΠΕΔΟ (1.4.2) 
ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.4",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΨΥΩ146Ψ842-ΞΞΠ,814232,29/09/2023 18:12:24,01/10/2023 17:33:50,https://diavgeia.gov.gr/doc/ΨΥΩ146Ψ842-ΞΞΠ,"Οικοδομική Άδεια (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΔΙΩΡΟΦΗΣ ΜΟΝΟΚΑΤΟΙΚΙΑΣ, ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ, ΒΟΗΘΗΤΙΚΩΝ ΚΑΙ 
ΚΥΡΙΩΝ ΧΩΡΩΝ, ΠΑΤΑΡΙ, ΦΥΤΕΜΕΝΟ ΔΩΜΑ, ΔΥΟ ΑΝΟΙΧΤΕΣ ΚΟΛΥΜΒΗΤΙΚΕΣ ΔΕΞΑΜΕΝΕΣ, ΔΙΑΜΟΡΦΩΣΗ 
ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΣΤΟ ΟΙΚΟΠΕΔΟ (1.2.4) ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ
ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.2",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
